A,B
80904,400903
80905,400872
80906,400912
80907,400882
80908,400887
80909,400911
80910,400875
80911,400882
80912,400921
80913,400951
80914,400959
80915,400964
80916,400965
80917,400968
80918,400986
80919,400971
80920,401032
80921,401043
80922,401029
80923,401040
80924,401054
80925,401008
80926,401082
80927,401112
80928,401061
80929,401079
80930,401097
80931,401075
80932,401084
80933,401126
80934,401122
80935,401164
80936,401172
80937,401144
80938,401137
80939,401140
80940,401166
80941,401170
80942,401163
80943,401132
80944,401230
80945,401231
80946,401204
80947,401225
80948,401226
80949,401222
80950,401197
80951,401235
80952,401229
80953,401235
80954,401233
80955,401239
80956,401242
80957,401255
80958,401260
80959,401259
80960,401260
80961,401255
80962,401260
80963,401259
80964,401265
80965,401255
80966,401267
80967,401271
80968,401267
80969,401288
80970,401279
80971,401282
80972,401301
80973,401296
80974,401286
80975,401285
80976,401315
80977,401339
80978,401306
80979,401307
80980,401348
80981,401323
80982,401351
80983,401365
80984,401333
80985,401323
80986,401348
80987,401353
80988,401354
80989,401351
80990,401368
80991,401368
80992,401326
80993,401323
80994,401307
80995,401308
80996,401308
80997,401345
80998,401335
80999,401306
81000,401339
81001,401376
81002,401391
81003,401483
81004,401444
81005,401463
81006,401470
81007,401458
81008,401442
81009,401462
81010,401433
81011,401467
81012,401440
81013,401462
81014,401472
81015,401435
81016,401434
81017,401446
81018,401428
81019,401499
81020,401495
81021,401486
81022,401493
81023,401491
81024,401500
81025,401500
81026,401520
81027,401512
81028,401518
81029,401510
81030,401508
81031,401554
81032,401529
81033,401539
81034,401544
81035,401541
81036,401552
81037,401557
81038,401538
81039,401542
81040,401547
81041,401555
81042,401552
81043,401529
81044,401541
81045,401562
81046,401572
81047,401615
81048,401629
81049,401621
81050,401619
81051,401639
81052,401663
81053,401717
81054,401712
81055,401697
81056,401704
81057,401720
81058,401662
81059,401665
81060,401682
81061,401713
81062,401700
81063,401710
81064,401696
81065,401709
81066,401648
81067,401713
81068,401673
81069,401720
81070,401700
81071,401675
81072,401661
81073,401663
81074,401722
81075,401719
81076,401713
81077,401719
81078,401669
81079,401717
81080,401677
81081,401720
81082,401647
81083,401730
81084,401732
81085,401788
81086,401787
81087,401799
81088,401751
81089,401813
81090,401769
81091,401802
81092,401811
81093,401756
81094,401749
81095,401793
81096,401786
81097,401798
81098,401806
81099,401785
81100,401792
81101,401805
81102,401759
81103,401763
81104,401782
81105,401779
81106,401814
81107,401805
81108,401752
81109,401812
81110,401754
81111,401804
81112,401830
81113,401856
81114,401854
81115,401870
81116,401897
81117,401927
81118,401888
81119,401895
81120,401920
81121,401890
81122,401911
81123,401878
81124,401874
81125,401886
81126,401926
81127,401890
81128,401883
81129,401898
81130,401877
81131,401913
81132,401909
81133,401959
81134,401980
81135,401977
81136,401966
81137,401983
81138,401938
81139,401979
81140,401944
81141,401959
81142,401949
81143,401948
81144,401953
81145,401942
81146,401955
81147,401993
81148,401945
81149,401951
81150,401988
81151,401961
81152,401977
81153,401950
81154,401958
81155,401982
81156,401987
81157,401981
81158,401945
81159,402009
81160,402011
81161,402004
81162,402000
81163,402015
81164,402002
81165,401997
81166,402004
81167,402080
81168,402045
81169,402055
81170,402071
81171,402019
81172,402046
81173,402069
81174,402049
81175,402027
81176,402043
81177,402025
81178,402059
81179,402060
81180,402065
81181,402048
81182,402065
81183,402017
81184,402018
81185,402060
81186,402024
81187,402070
81188,402092
81189,402108
81190,402100
81191,402131
81192,402159
81193,402164
81194,402127
81195,402117
81196,402133
81197,402124
81198,402153
81199,402130
81200,402122
81201,402114
81202,402168
81203,402200
81204,402169
81205,402219
81206,402193
81207,402219
81208,402222
81209,402166
81210,402225
81211,402216
81212,402218
81213,402179
81214,402181
81215,402221
81216,402213
81217,402198
81218,402220
81219,402222
81220,402213
81221,402201
81222,402212
81223,402209
81224,402185
81225,402284
81226,402256
81227,402267
81228,402266
81229,402270
81230,402294
81231,402289
81232,402251
81233,402288
81234,402267
81235,402274
81236,402298
81237,402291
81238,402283
81239,402229
81240,402247
81241,402263
81242,402300
81243,402304
81244,402323
81245,402328
81246,402323
81247,402322
81248,402338
81249,402345
81250,402361
81251,402357
81252,402380
81253,402371
81254,402381
81255,402384
81256,402421
81257,402415
81258,402440
81259,402411
81260,402416
81261,402425
81262,402442
81263,402447
81264,402441
81265,402404
81266,402431
81267,402406
81268,402418
81269,402408
81270,402537
81271,402476
81272,402489
81273,402491
81274,402500
81275,402519
81276,402481
81277,402510
81278,402470
81279,402506
81280,402487
81281,402477
81282,402534
81283,402537
81284,402537
81285,402539
81286,402546
81287,402544
81288,402566
81289,402568
81290,402559
81291,402558
81292,402553
81293,402548
81294,402570
81295,402555
81296,402565
81297,402581
81298,402591
81299,402589
81300,402597
81301,402591
81302,402618
81303,402613
81304,402628
81305,402611
81306,402623
81307,402609
81308,402655
81309,402702
81310,402698
81311,402673
81312,402661
81313,402631
81314,402709
81315,402680
81316,402678
81317,402661
81318,402702
81319,402633
81320,402637
81321,402632
81322,402702
81323,402654
81324,402668
81325,402682
81326,402662
81327,402683
81328,402650
81329,402662
81330,402638
81331,402649
81332,402705
81333,402651
81334,402669
81335,402637
81336,402636
81337,402673
81338,402679
81339,402678
81340,402652
81341,402638
81342,402729
81343,402722
81344,402728
81345,402738
81346,402736
81347,402731
81348,402731
81349,402737
81350,402745
81351,402753
81352,402747
81353,402768
81354,402760
81355,402768
81356,402757
81357,402757
81358,402761
81359,402776
81360,402825
81361,402831
81362,402824
81363,402811
81364,402832
81365,402812
81366,402859
81367,402860
81368,402853
81369,402867
81370,402874
81371,402864
81372,402887
81373,402885
81374,402885
81375,402888
81376,402875
81377,402888
81378,402910
81379,402903
81380,402892
81381,402897
81382,402892
81383,402907
81384,402936
81385,402937
81386,402923
81387,402913
81388,402933
81389,402917
81390,402917
81391,402930
81392,402923
81393,402959
81394,402971
81395,402990
81396,403002
81397,402993
81398,402981
81399,402988
81400,402995
81401,402983
81402,402983
81403,402984
81404,403026
81405,403009
81406,403029
81407,403032
81408,403034
81409,403051
81410,403054
81411,403056
81412,403091
81413,403107
81414,403090
81415,403115
81416,403115
81417,403100
81418,403084
81419,403077
81420,403115
81421,403071
81422,403067
81423,403097
81424,403115
81425,403111
81426,403079
81427,403150
81428,403166
81429,403159
81430,403143
81431,403146
81432,403133
81433,403163
81434,403150
81435,403157
81436,403176
81437,403127
81438,403152
81439,403131
81440,403123
81441,403168
81442,403158
81443,403138
81444,403173
81445,403156
81446,403149
81447,403137
81448,403157
81449,403155
81450,403131
81451,403160
81452,403145
81453,403132
81454,403180
81455,403188
81456,403187
81457,403211
81458,403218
81459,403254
81460,403292
81461,403273
81462,403285
81463,403291
81464,403305
81465,403309
81466,403335
81467,403336
81468,403335
81469,403343
81470,403387
81471,403359
81472,403417
81473,403431
81474,403425
81475,403423
81476,403446
81477,403461
81478,403450
81479,403459
81480,403462
81481,403460
81482,403467
81483,403466
81484,403490
81485,403513
81486,403514
81487,403508
81488,403549
81489,403564
81490,403528
81491,403552
81492,403584
81493,403588
81494,403586
81495,403589
81496,403588
81497,403652
81498,403610
81499,403607
81500,403598
81501,403603
81502,403612
81503,403653
81504,403660
81505,403628
81506,403635
81507,403631
81508,403620
81509,403657
81510,403597
81511,403658
81512,403622
81513,403630
81514,403598
81515,403632
81516,403647
81517,403647
81518,403620
81519,403613
81520,403653
81521,403597
81522,403603
81523,403645
81524,403641
81525,403607
81526,403634
81527,403595
81528,403669
81529,403672
81530,403681
81531,403683
81532,403695
81533,403700
81534,403725
81535,403732
81536,403743
81537,403715
81538,403705
81539,403715
81540,403705
81541,403742
81542,403728
81543,403716
81544,403706
81545,403720
81546,403735
81547,403755
81548,403726
81549,403716
81550,403801
81551,403769
81552,403809
81553,403810
81554,403810
81555,403792
81556,403772
81557,403775
81558,403772
81559,403880
81560,403823
81561,403831
81562,403816
81563,403870
81564,403822
81565,403863
81566,403861
81567,403877
81568,403815
81569,403915
81570,403925
81571,403916
81572,403931
81573,403931
81574,403952
81575,403942
81576,403944
81577,403938
81578,403938
81579,403959
81580,403959
81581,403958
81582,403975
81583,403968
81584,403971
81585,403969
81586,403966
81587,403998
81588,403992
81589,404026
81590,404010
81591,404025
81592,404010
81593,404012
81594,404001
81595,403983
81596,404015
81597,403981
81598,404013
81599,404020
81600,403997
81601,404019
81602,404051
81603,404061
81604,404038
81605,404059
81606,404032
81607,404045
81608,404093
81609,404091
81610,404088
81611,404083
81612,404088
81613,404082
81614,404089
81615,404091
81616,404159
81617,404172
81618,404169
81619,404176
81620,404176
81621,404199
81622,404210
81623,404228
81624,404206
81625,404193
81626,404214
81627,404207
81628,404204
81629,404219
81630,404227
81631,404198
81632,404185
81633,404187
81634,404243
81635,404235
81636,404237
81637,404253
81638,404309
81639,404265
81640,404290
81641,404308
81642,404299
81643,404265
81644,404263
81645,404260
81646,404294
81647,404278
81648,404320
81649,404306
81650,404313
81651,404289
81652,404317
81653,404258
81654,404314
81655,404264
81656,404294
81657,404255
81658,404315
81659,404318
81660,404265
81661,404278
81662,404255
81663,404273
81664,404258
81665,404312
81666,404273
81667,404326
81668,404329
81669,404333
81670,404331
81671,404340
81672,404338
81673,404355
81674,404354
81675,404351
81676,404350
81677,404340
81678,404376
81679,404363
81680,404368
81681,404376
81682,404368
81683,404360
81684,404386
81685,404400
81686,404399
81687,404399
81688,404400
81689,404412
81690,404439
81691,404423
81692,404426
81693,404433
81694,404420
81695,404412
81696,404430
81697,404412
81698,404416
81699,404414
81700,404475
81701,404494
81702,404500
81703,404496
81704,404488
81705,404475
81706,404478
81707,404490
81708,404447
81709,404494
81710,404469
81711,404496
81712,404502
81713,404504
81714,404541
81715,404535
81716,404540
81717,404617
81718,404555
81719,404616
81720,404558
81721,404653
81722,404638
81723,404645
81724,404654
81725,404649
81726,404648
81727,404632
81728,404659
81729,404664
81730,404647
81731,404627
81732,404677
81733,404639
81734,404675
81735,404623
81736,404675
81737,404643
81738,404648
81739,404638
81740,404659
81741,404680
81742,404631
81743,404631
81744,404678
81745,404683
81746,404697
81747,404705
81748,404697
81749,404713
81750,404691
81751,404702
81752,404694
81753,404708
81754,404705
81755,404687
81756,404717
81757,404725
81758,404728
81759,404737
81760,404735
81761,404733
81762,404735
81763,404768
81764,404761
81765,404762
81766,404809
81767,404806
81768,404812
81769,404821
81770,404814
81771,404820
81772,404816
81773,404833
81774,404843
81775,404850
81776,404867
81777,404866
81778,404873
81779,404856
81780,404868
81781,404882
81782,404901
81783,404891
81784,404887
81785,404895
81786,404913
