A,B
627,24307
626,24307
628,24307
624,24308
625,24308
628,24308
626,24308
628,24309
625,24309
624,24310
627,24310
625,24311
624,24311
628,24311
626,24311
627,24311
628,24312
625,24312
626,24312
624,24312
627,24312
627,24313
624,24313
626,24313
625,24313
627,24314
624,24314
628,24314
626,24314
627,24315
626,24315
625,24315
624,24315
628,24315
625,24316
627,24316
624,24316
628,24316
626,24316
624,24317
627,24317
627,24318
624,24318
627,24319
624,24319
628,24319
624,24320
626,24320
625,24320
628,24320
627,24320
626,24321
628,24321
627,24322
626,24322
625,24322
627,24323
624,24324
628,24324
624,24325
626,24325
628,24326
627,24326
628,24327
625,24328
627,24328
624,24328
626,24328
628,24329
625,24329
627,24330
627,24331
626,24332
625,24333
627,24333
624,24333
628,24333
626,24333
628,24334
627,24334
624,24334
625,24334
627,24335
628,24335
624,24335
626,24335
625,24336
624,24337
628,24337
627,24337
625,24337
628,24338
624,24338
626,24338
627,24338
625,24339
626,24339
624,24339
628,24340
627,24340
626,24340
624,24340
625,24340
626,24341
624,24341
625,24341
627,24341
632,24342
629,24342
631,24342
636,24342
630,24342
633,24342
636,24343
631,24344
629,24344
636,24344
634,24344
633,24344
632,24344
630,24345
632,24345
633,24345
635,24345
629,24346
630,24346
633,24346
633,24347
630,24347
634,24347
635,24347
631,24347
632,24347
636,24347
636,24348
631,24349
633,24349
636,24349
636,24350
631,24350
634,24351
636,24351
629,24351
632,24351
630,24351
633,24351
634,24352
635,24353
634,24353
630,24353
632,24353
635,24354
633,24354
629,24354
634,24354
630,24355
629,24355
636,24355
632,24355
634,24355
633,24355
629,24356
633,24356
635,24356
632,24356
631,24356
636,24356
630,24356
631,24357
636,24357
633,24358
635,24359
629,24359
636,24360
634,24360
630,24360
635,24360
631,24360
630,24361
633,24361
636,24361
632,24361
634,24362
636,24362
632,24362
630,24362
629,24362
631,24363
635,24363
630,24363
632,24363
634,24363
629,24363
636,24363
634,24364
629,24365
630,24365
634,24365
632,24366
634,24366
629,24366
633,24366
631,24366
636,24366
630,24366
635,24366
633,24367
632,24367
629,24367
630,24367
636,24367
635,24367
631,24367
634,24367
634,24368
631,24368
632,24369
631,24369
629,24370
635,24371
633,24372
632,24372
634,24372
631,24373
630,24373
632,24373
634,24373
633,24373
629,24373
636,24374
633,24374
635,24374
631,24374
630,24374
632,24374
629,24374
634,24374
635,24375
634,24375
629,24375
631,24375
636,24376
630,24376
634,24376
633,24376
632,24376
629,24376
632,24377
635,24377
631,24377
629,24377
630,24377
636,24377
633,24377
634,24377
634,24378
633,24378
631,24378
630,24378
632,24378
635,24378
629,24378
636,24378
634,24379
631,24379
636,24379
629,24379
630,24379
633,24379
635,24379
632,24379
630,24380
633,24381
636,24381
634,24381
635,24381
631,24381
632,24381
629,24381
636,24382
635,24382
629,24382
631,24382
630,24382
633,24382
634,24382
629,24383
632,24383
636,24383
633,24383
631,24383
634,24383
635,24383
630,24383
629,24384
636,24384
635,24384
630,24384
634,24384
632,24384
633,24385
636,24385
634,24386
631,24386
635,24386
630,24386
633,24386
636,24386
629,24386
632,24386
635,24387
631,24387
633,24387
636,24387
634,24387
631,24388
636,24388
633,24388
634,24388
629,24388
630,24388
635,24388
632,24388
631,24389
633,24389
635,24390
634,24390
629,24390
636,24390
630,24390
633,24391
630,24391
636,24391
634,24391
631,24391
632,24391
629,24391
633,24392
631,24392
634,24392
629,24392
630,24392
632,24393
636,24393
635,24393
633,24393
634,24393
631,24393
629,24393
630,24393
636,24394
631,24394
629,24394
635,24395
633,24395
632,24395
631,24395
632,24396
634,24396
633,24396
630,24396
631,24396
636,24396
635,24396
629,24396
634,24397
631,24397
635,24397
629,24397
632,24397
636,24397
630,24397
635,24398
634,24398
630,24398
636,24398
633,24398
631,24398
632,24398
635,24399
630,24399
636,24399
629,24399
634,24399
633,24399
631,24399
632,24399
633,24400
631,24400
635,24400
632,24401
631,24401
629,24401
630,24401
635,24402
632,24402
634,24402
630,24402
629,24402
636,24402
634,24403
632,24403
633,24403
632,24404
634,24405
636,24405
631,24405
633,24405
629,24405
630,24405
635,24406
636,24406
629,24406
631,24407
635,24407
629,24407
632,24407
636,24407
633,24407
636,24408
630,24408
634,24408
633,24408
633,24409
635,24409
632,24409
630,24409
636,24409
631,24410
635,24411
631,24411
633,24411
629,24411
630,24411
633,24412
634,24412
635,24412
629,24412
632,24412
631,24412
636,24412
630,24412
629,24413
634,24413
636,24413
630,24413
632,24413
635,24413
633,24413
631,24413
635,24414
631,24414
636,24414
634,24414
630,24414
629,24415
634,24415
630,24415
632,24415
636,24415
631,24415
633,24415
635,24415
634,24416
629,24416
632,24416
633,24416
635,24416
630,24416
631,24416
636,24416
632,24417
633,24417
635,24417
634,24417
629,24417
636,24417
631,24417
629,24418
632,24418
630,24418
635,24418
631,24419
636,24419
634,24419
630,24419
633,24419
633,24420
630,24420
629,24421
632,24421
633,24421
635,24421
632,24422
634,24422
630,24422
636,24422
631,24422
629,24422
635,24422
629,24423
631,24423
635,24423
632,24424
629,24424
635,24424
631,24424
636,24424
630,24424
634,24424
633,24424
632,24425
635,24426
636,24426
630,24426
635,24427
636,24427
633,24427
629,24427
634,24427
631,24427
632,24427
632,24428
635,24428
633,24428
636,24428
629,24428
634,24429
630,24429
632,24429
629,24429
635,24429
634,24430
633,24430
632,24430
629,24430
635,24431
629,24431
633,24431
636,24431
634,24431
630,24431
631,24431
632,24431
635,24432
633,24432
636,24432
630,24432
631,24432
629,24432
632,24433
633,24433
629,24433
629,24434
634,24434
633,24434
631,24434
632,24434
630,24434
635,24435
630,24435
636,24435
629,24435
633,24435
632,24435
633,24436
629,24436
635,24436
631,24436
630,24436
636,24436
631,24437
629,24437
633,24438
634,24438
636,24438
635,24438
632,24438
631,24438
630,24438
632,24439
629,24439
634,24439
630,24439
635,24439
633,24439
632,24440
634,24440
635,24441
629,24441
631,24441
636,24441
634,24441
632,24442
631,24442
635,24442
633,24442
630,24442
636,24442
634,24442
630,24443
636,24444
633,24444
635,24444
634,24444
630,24444
635,24445
630,24445
631,24445
633,24445
629,24445
632,24445
636,24445
634,24445
629,24446
632,24446
633,24446
636,24446
634,24446
630,24446
636,24447
631,24447
635,24447
630,24447
629,24447
632,24447
634,24448
629,24448
636,24449
633,24449
631,24449
634,24449
635,24449
629,24449
634,24450
636,24450
632,24450
629,24450
635,24450
630,24450
631,24450
633,24450
636,24451
629,24451
632,24451
631,24451
635,24451
633,24451
630,24452
635,24452
632,24452
636,24452
633,24452
634,24452
629,24452
631,24453
630,24453
632,24453
633,24453
629,24453
636,24453
634,24453
635,24454
634,24454
629,24454
633,24454
630,24454
632,24454
636,24454
630,24455
635,24456
633,24456
632,24456
636,24456
629,24456
634,24456
630,24456
636,24457
633,24457
631,24457
634,24457
631,24458
630,24459
633,24459
636,24460
634,24460
633,24460
632,24460
635,24460
631,24460
631,24461
629,24461
636,24461
635,24461
633,24462
635,24462
636,24462
629,24463
636,24464
633,24464
634,24464
632,24464
631,24464
635,24464
630,24464
636,24465
634,24465
635,24465
631,24465
632,24466
631,24466
634,24466
636,24466
630,24466
633,24466
629,24467
631,24467
633,24467
636,24468
634,24468
632,24468
630,24468
631,24468
629,24468
635,24468
633,24468
629,24469
632,24469
634,24469
635,24469
631,24469
633,24469
636,24469
630,24469
633,24470
630,24470
631,24470
635,24470
632,24470
630,24471
636,24471
635,24471
631,24471
634,24471
633,24472
629,24472
632,24472
631,24472
636,24473
633,24474
634,24474
629,24474
636,24474
631,24474
630,24474
635,24474
632,24474
629,24475
630,24475
636,24475
635,24475
631,24476
635,24476
633,24476
636,24477
632,24477
631,24477
635,24478
634,24478
636,24479
630,24480
633,24481
636,24482
633,24482
630,24482
631,24482
630,24483
629,24483
633,24483
631,24483
636,24483
635,24483
632,24483
634,24483
632,24484
629,24484
631,24484
635,24484
633,24484
634,24484
630,24484
636,24484
631,24485
634,24485
635,24485
629,24485
629,24486
630,24486
631,24486
635,24486
633,24486
632,24486
636,24486
634,24486
636,24487
634,24487
631,24487
633,24487
632,24487
635,24487
634,24488
631,24489
634,24490
629,24490
629,24491
629,24492
636,24492
634,24492
630,24492
631,24492
630,24493
635,24493
634,24494
635,24494
634,24495
630,24495
629,24495
635,24495
633,24495
631,24495
636,24495
632,24495
629,24496
634,24496
635,24496
631,24496
633,24496
632,24496
636,24496
630,24496
632,24497
630,24497
634,24497
629,24497
633,24497
635,24497
631,24497
634,24498
632,24498
631,24499
630,24499
634,24499
633,24500
632,24500
634,24500
632,24501
631,24501
629,24501
635,24501
630,24501
634,24501
630,24502
634,24502
632,24502
629,24502
636,24502
633,24502
633,24503
631,24503
636,24503
629,24503
634,24503
630,24503
632,24504
631,24504
636,24504
634,24504
633,24505
631,24505
634,24505
636,24506
633,24506
634,24506
632,24506
630,24506
631,24506
635,24506
636,24507
633,24508
632,24508
629,24508
636,24508
635,24508
632,24509
631,24509
633,24509
634,24509
636,24509
629,24509
630,24509
630,24510
636,24510
630,24511
633,24511
635,24511
631,24511
636,24512
630,24512
635,24512
634,24512
632,24513
633,24513
630,24513
629,24514
633,24514
635,24514
630,24514
636,24514
631,24514
634,24514
632,24514
630,24515
633,24515
629,24515
635,24515
632,24515
634,24515
631,24515
632,24516
636,24516
633,24516
631,24516
630,24517
631,24517
634,24517
633,24518
636,24518
631,24519
634,24520
635,24520
631,24520
629,24520
636,24521
634,24521
629,24521
633,24521
635,24521
630,24521
629,24522
630,24522
636,24522
636,24523
635,24523
633,24524
636,24525
630,24525
633,24525
629,24525
631,24526
633,24526
634,24526
630,24526
629,24526
636,24526
633,24527
636,24528
629,24529
633,24529
632,24529
634,24530
630,24530
633,24530
635,24530
636,24530
632,24530
629,24531
632,24531
631,24531
634,24531
633,24532
630,24532
634,24532
629,24532
635,24532
632,24532
632,24533
634,24533
629,24533
630,24533
633,24533
636,24533
631,24533
633,24534
631,24534
635,24534
636,24534
629,24534
632,24534
634,24534
630,24534
636,24535
632,24535
633,24535
635,24535
634,24535
635,24536
630,24537
633,24538
636,24538
631,24538
635,24538
632,24538
629,24538
630,24538
634,24538
634,24539
631,24539
630,24539
629,24539
636,24540
635,24540
631,24540
630,24540
632,24540
633,24540
634,24540
629,24540
632,24541
636,24542
633,24542
635,24542
632,24543
631,24543
630,24543
635,24544
636,24544
631,24545
633,24545
632,24545
636,24545
633,24546
629,24546
631,24546
635,24546
631,24547
633,24547
629,24547
636,24547
632,24547
630,24547
630,24548
635,24548
633,24548
636,24548
632,24548
629,24549
633,24549
636,24549
635,24549
634,24549
632,24549
629,24550
635,24550
634,24550
636,24550
630,24550
632,24550
631,24550
633,24550
635,24551
634,24551
631,24552
633,24552
629,24552
636,24552
636,24553
629,24553
634,24553
633,24554
636,24554
629,24554
632,24554
631,24554
635,24554
632,24555
635,24555
631,24555
633,24555
632,24556
631,24556
630,24556
636,24556
634,24556
633,24556
629,24557
630,24557
631,24557
635,24557
636,24557
634,24557
632,24557
631,24558
634,24558
635,24559
632,24559
633,24559
634,24560
631,24560
629,24560
632,24560
636,24560
633,24560
630,24561
635,24561
636,24561
634,24561
631,24561
633,24561
630,24562
636,24562
634,24563
636,24563
629,24563
630,24563
633,24563
631,24563
635,24563
630,24564
634,24564
629,24564
632,24564
633,24564
631,24564
629,24565
631,24565
633,24565
634,24565
632,24565
635,24565
636,24566
634,24566
633,24566
630,24566
632,24566
629,24566
635,24566
631,24566
632,24567
632,24568
635,24568
633,24568
634,24568
629,24568
636,24568
632,24569
636,24569
633,24569
631,24569
632,24570
629,24570
634,24570
632,24571
634,24572
635,24572
629,24572
630,24572
632,24572
636,24572
631,24572
633,24572
636,24573
632,24573
629,24573
633,24573
634,24573
635,24573
630,24573
631,24573
636,24574
633,24574
629,24574
635,24574
632,24574
634,24574
630,24574
635,24575
634,24575
630,24575
633,24575
636,24575
636,24576
631,24576
629,24576
635,24576
630,24576
634,24576
630,24577
636,24577
632,24577
631,24577
629,24577
633,24577
635,24577
634,24577
636,24578
634,24578
629,24579
633,24579
635,24579
636,24579
631,24579
633,24580
632,24581
629,24581
631,24581
635,24581
636,24581
630,24581
634,24581
632,24582
634,24582
631,24582
630,24582
633,24582
635,24582
634,24583
635,24583
630,24583
631,24583
632,24583
636,24583
629,24583
633,24583
631,24584
630,24584
634,24584
632,24584
629,24584
633,24585
635,24585
636,24585
631,24585
634,24585
632,24585
629,24585
630,24585
630,24586
633,24586
629,24586
632,24586
634,24586
636,24586
635,24586
635,24587
632,24587
634,24587
631,24587
631,24588
635,24588
630,24588
636,24588
634,24588
629,24588
629,24589
635,24589
632,24589
634,24589
636,24589
630,24589
633,24589
634,24590
633,24590
636,24590
629,24590
630,24590
632,24590
629,24591
636,24591
633,24591
634,24591
632,24592
636,24593
630,24593
633,24593
629,24593
631,24593
634,24593
632,24594
629,24594
635,24594
633,24594
634,24594
