id,created_at,type,rating,message,business_branch_id,customer_id
6619,2025-06-30 12:55:58.000,LOCAL,3,OK but not outstanding.,847,32816
6620,2026-03-23 21:16:35.000,REMOTE,4,Happy with my visit.,846,32818
6621,2025-12-26 09:56:38.000,REMOTE,1,Very poor service.,848,32824
6622,2025-07-25 16:33:06.000,REMOTE,5,"Best in the area, no doubt.",848,32828
6623,2026-02-19 07:50:12.000,REMOTE,2,Staff could be more attentive.,847,32831
6624,2026-01-23 17:49:27.000,LOCAL,4,Happy with my visit.,847,32833
6625,2025-06-27 11:36:16.000,REMOTE,2,Staff could be more attentive.,848,32834
6626,2025-05-13 12:45:58.000,LOCAL,3,Expected a bit more to be honest.,846,32838
6627,2025-09-09 13:27:21.000,REMOTE,2,Product did not meet my expectations.,847,32841
6628,2026-01-07 02:11:37.000,REMOTE,5,Always a pleasure coming here.,846,32843
6629,2026-04-29 04:09:52.000,REMOTE,4,Happy with my visit.,848,32851
6630,2025-05-15 19:35:25.000,REMOTE,2,Staff could be more attentive.,846,32853
6631,2025-11-20 01:07:01.000,REMOTE,5,Always a pleasure coming here.,846,32855
6632,2025-12-06 21:09:48.000,REMOTE,5,Excellent service! Highly recommended.,848,32869
6633,2025-07-05 13:43:46.000,LOCAL,5,Will definitely be back!,850,32878
6634,2025-12-06 09:47:45.000,LOCAL,5,Always a pleasure coming here.,849,32881
6635,2025-09-27 12:21:19.000,LOCAL,3,"Decent, but could improve.",850,32883
6636,2026-04-12 04:40:47.000,LOCAL,1,Completely disappointed.,850,32896
6637,2026-03-01 02:02:31.000,LOCAL,1,Very poor service.,849,32899
6638,2025-05-31 15:04:13.000,LOCAL,5,Excellent service! Highly recommended.,850,32905
6639,2025-06-22 17:15:28.000,LOCAL,5,Always a pleasure coming here.,849,32907
6640,2026-01-19 14:11:14.000,REMOTE,1,Completely disappointed.,849,32913
6641,2026-05-02 02:37:22.000,REMOTE,4,Happy with my visit.,850,32916
6642,2026-05-03 13:39:13.000,REMOTE,5,Will definitely be back!,849,32923
6643,2025-11-11 21:19:31.000,REMOTE,5,"Best in the area, no doubt.",850,32932
6644,2025-05-30 01:01:59.000,REMOTE,4,Great service and friendly staff.,849,32935
6645,2025-11-20 16:12:47.000,LOCAL,3,Expected a bit more to be honest.,850,32936
6646,2025-07-28 05:39:39.000,LOCAL,3,"Decent, but could improve.",850,32940
6647,2026-02-19 08:58:56.000,LOCAL,4,Happy with my visit.,849,32947
6648,2025-09-22 13:00:50.000,LOCAL,5,"Best in the area, no doubt.",849,32958
6649,2025-06-03 15:55:46.000,REMOTE,2,Disappointing visit.,850,32964
6650,2025-07-28 22:25:04.000,LOCAL,4,"Very good, would come again.",850,32968
6651,2025-12-18 03:06:02.000,REMOTE,5,Will definitely be back!,849,32969
6652,2025-07-18 18:32:26.000,REMOTE,2,Disappointing visit.,852,32972
6653,2026-04-05 09:19:09.000,LOCAL,4,"Very good, would come again.",851,32978
6654,2025-05-25 03:26:37.000,REMOTE,3,"Decent, but could improve.",851,32983
6655,2026-05-08 01:35:52.000,LOCAL,4,Happy with my visit.,852,32985
6656,2026-03-16 11:14:49.000,REMOTE,5,"Best in the area, no doubt.",853,32987
6657,2026-05-06 12:49:39.000,LOCAL,4,Great service and friendly staff.,853,32992
6658,2026-04-06 18:41:14.000,LOCAL,4,"Very good, would come again.",853,33001
6659,2025-10-14 15:51:05.000,REMOTE,3,OK but not outstanding.,852,33016
6660,2025-11-28 09:39:28.000,REMOTE,5,"Best in the area, no doubt.",853,33022
6661,2026-02-02 23:00:51.000,LOCAL,4,Happy with my visit.,851,33023
6662,2025-08-29 10:01:07.000,REMOTE,5,Excellent service! Highly recommended.,853,33025
6663,2025-10-04 12:35:13.000,LOCAL,3,OK but not outstanding.,853,33028
6664,2025-05-15 18:51:42.000,LOCAL,5,Always a pleasure coming here.,852,33032
6665,2026-02-27 05:58:10.000,REMOTE,4,"Very good, would come again.",853,33035
6666,2025-08-09 06:50:15.000,REMOTE,4,"Very good, would come again.",852,33050
6667,2026-03-10 18:46:18.000,REMOTE,4,Happy with my visit.,852,33058
6668,2025-05-28 18:24:46.000,REMOTE,5,Always a pleasure coming here.,851,33069
6669,2025-11-23 11:54:39.000,REMOTE,4,Happy with my visit.,851,33070
6670,2026-02-11 02:01:11.000,REMOTE,2,Service was quite slow today.,851,33078
6671,2026-01-30 23:56:48.000,LOCAL,5,Will definitely be back!,851,33082
6672,2025-08-14 20:44:10.000,LOCAL,5,Will definitely be back!,851,33090
6673,2025-12-09 20:54:41.000,REMOTE,5,"Best in the area, no doubt.",853,33101
6674,2025-06-20 22:12:03.000,REMOTE,2,Product did not meet my expectations.,853,33105
6675,2026-02-23 13:32:15.000,LOCAL,3,Expected a bit more to be honest.,852,33111
6676,2026-03-15 18:02:48.000,LOCAL,5,"Best in the area, no doubt.",852,33115
6677,2025-11-23 20:13:09.000,LOCAL,5,Always a pleasure coming here.,852,33122
6678,2025-12-21 13:01:18.000,REMOTE,4,Great service and friendly staff.,851,33126
6679,2025-05-14 18:47:50.000,REMOTE,3,"Decent, but could improve.",852,33135
6680,2026-05-06 06:30:24.000,REMOTE,5,Excellent service! Highly recommended.,851,33138
6681,2026-03-19 05:52:27.000,LOCAL,4,Great service and friendly staff.,851,33145
6682,2025-12-13 23:51:41.000,LOCAL,5,Excellent service! Highly recommended.,852,33149
6683,2025-07-10 13:41:25.000,LOCAL,4,Happy with my visit.,852,33154
6684,2026-03-18 19:01:17.000,REMOTE,4,"Very good, would come again.",851,33161
6685,2025-11-27 05:25:21.000,LOCAL,5,"Best in the area, no doubt.",852,33177
6686,2025-12-06 08:41:06.000,REMOTE,2,Product did not meet my expectations.,853,33181
6687,2025-12-16 17:50:30.000,LOCAL,1,Not what I expected at all.,852,33185
6688,2026-02-22 17:18:07.000,REMOTE,1,Will not return.,854,33188
6689,2025-08-03 02:44:09.000,LOCAL,4,Great service and friendly staff.,854,33194
6690,2026-05-02 20:08:11.000,LOCAL,4,Great service and friendly staff.,854,33200
6691,2025-06-20 03:08:52.000,LOCAL,4,Solid experience overall.,854,33206
6692,2026-01-22 08:34:17.000,REMOTE,4,"Very good, would come again.",854,33213
6693,2025-07-26 08:14:48.000,REMOTE,5,Excellent service! Highly recommended.,854,33217
6694,2025-10-30 17:54:13.000,REMOTE,2,Product did not meet my expectations.,855,33221
6695,2025-11-09 23:15:17.000,LOCAL,2,Disappointing visit.,855,33222
6696,2025-09-04 20:57:53.000,REMOTE,3,"Decent, but could improve.",857,33232
6697,2025-05-16 11:01:25.000,LOCAL,5,Always a pleasure coming here.,856,33239
6698,2025-06-29 17:02:52.000,REMOTE,3,Expected a bit more to be honest.,856,33240
6699,2025-06-17 12:24:34.000,LOCAL,5,Always a pleasure coming here.,857,33244
6700,2025-06-20 15:19:29.000,LOCAL,5,Excellent service! Highly recommended.,856,33250
6701,2025-08-21 07:49:03.000,LOCAL,2,Disappointing visit.,857,33251
6702,2025-07-01 16:36:32.000,LOCAL,5,Excellent service! Highly recommended.,856,33258
6703,2025-07-15 17:38:07.000,LOCAL,3,Expected a bit more to be honest.,856,33265
6704,2026-03-25 16:33:09.000,REMOTE,4,Solid experience overall.,855,33283
6705,2025-09-29 10:14:21.000,LOCAL,4,Great service and friendly staff.,862,33291
6706,2025-08-27 14:06:15.000,REMOTE,3,Expected a bit more to be honest.,859,33309
6707,2026-01-28 09:52:44.000,LOCAL,5,Always a pleasure coming here.,861,33311
6708,2026-02-28 00:15:26.000,REMOTE,5,Excellent service! Highly recommended.,863,33317
6709,2026-03-10 21:36:39.000,LOCAL,3,Expected a bit more to be honest.,862,33318
6710,2025-07-08 01:54:45.000,LOCAL,1,Will not return.,859,33319
6711,2026-04-13 18:07:18.000,REMOTE,3,"Average experience, nothing special.",861,33321
6712,2026-01-10 14:14:41.000,LOCAL,4,Solid experience overall.,859,33328
6713,2026-03-14 11:25:17.000,LOCAL,4,"Very good, would come again.",860,33331
6714,2026-04-23 03:21:02.000,LOCAL,2,Disappointing visit.,859,33335
6715,2026-01-08 11:09:56.000,LOCAL,2,Staff could be more attentive.,860,33337
6716,2025-09-10 03:24:07.000,LOCAL,3,Expected a bit more to be honest.,858,33345
6717,2025-11-04 22:16:15.000,REMOTE,3,OK but not outstanding.,858,33352
6718,2025-12-13 00:25:32.000,REMOTE,5,Excellent service! Highly recommended.,860,33354
6719,2025-05-12 12:47:58.000,REMOTE,2,Staff could be more attentive.,863,33363
6720,2025-05-18 15:20:42.000,REMOTE,5,Always a pleasure coming here.,861,33366
6721,2025-12-23 10:54:25.000,LOCAL,5,"Best in the area, no doubt.",862,33368
6722,2025-10-30 04:18:49.000,LOCAL,3,"Average experience, nothing special.",859,33373
6723,2025-10-23 19:06:08.000,REMOTE,3,Expected a bit more to be honest.,858,33374
6724,2025-11-24 22:14:15.000,REMOTE,4,Great service and friendly staff.,858,33376
6725,2026-03-03 20:49:34.000,REMOTE,5,Always a pleasure coming here.,861,33378
6726,2025-10-12 21:29:49.000,LOCAL,3,"Decent, but could improve.",858,33380
6727,2025-12-01 00:55:19.000,REMOTE,2,Disappointing visit.,863,33383
6728,2026-04-29 14:40:57.000,REMOTE,5,Will definitely be back!,858,33385
6729,2026-01-15 15:16:40.000,LOCAL,5,Always a pleasure coming here.,858,33386
6730,2025-07-17 19:00:45.000,REMOTE,3,Expected a bit more to be honest.,860,33390
6731,2025-11-18 05:16:55.000,LOCAL,2,Disappointing visit.,859,33402
6732,2026-04-03 10:42:35.000,LOCAL,4,Happy with my visit.,859,33407
6733,2026-04-04 21:22:53.000,REMOTE,3,OK but not outstanding.,861,33411
6734,2026-04-18 04:54:20.000,LOCAL,3,"Decent, but could improve.",859,33422
6735,2025-12-14 06:45:12.000,REMOTE,5,Always a pleasure coming here.,862,33434
6736,2026-05-06 06:11:37.000,LOCAL,4,Solid experience overall.,858,33442
6737,2026-03-07 12:40:34.000,REMOTE,5,"Best in the area, no doubt.",862,33444
6738,2026-01-27 05:02:42.000,REMOTE,5,Always a pleasure coming here.,860,33445
6739,2025-07-21 06:09:26.000,LOCAL,4,Solid experience overall.,858,33447
6740,2025-06-10 10:00:16.000,LOCAL,4,Great service and friendly staff.,861,33465
6741,2025-12-31 21:04:06.000,REMOTE,4,Happy with my visit.,863,33467
6742,2025-06-08 14:36:29.000,REMOTE,3,OK but not outstanding.,859,33471
6743,2025-06-24 11:38:04.000,LOCAL,4,Great service and friendly staff.,859,33485
6744,2025-10-16 09:09:53.000,REMOTE,4,"Very good, would come again.",859,33488
6745,2025-12-27 23:14:46.000,LOCAL,4,Solid experience overall.,863,33490
6746,2025-07-30 01:25:32.000,LOCAL,5,Always a pleasure coming here.,860,33491
6747,2026-02-25 18:03:03.000,LOCAL,3,"Average experience, nothing special.",860,33492
6748,2026-04-30 01:42:10.000,REMOTE,5,"Best in the area, no doubt.",861,33496
6749,2025-11-21 13:24:25.000,LOCAL,4,Happy with my visit.,859,33501
6750,2025-05-28 12:25:01.000,REMOTE,5,Always a pleasure coming here.,861,33503
6751,2025-05-21 22:39:13.000,LOCAL,5,Will definitely be back!,859,33512
6752,2025-12-13 09:22:43.000,REMOTE,2,Service was quite slow today.,862,33526
6753,2025-11-06 09:08:57.000,LOCAL,1,Completely disappointed.,864,33530
6754,2025-08-13 18:51:35.000,REMOTE,3,Expected a bit more to be honest.,864,33545
6755,2025-09-05 09:52:07.000,LOCAL,4,Great service and friendly staff.,864,33550
6756,2026-02-10 08:33:16.000,REMOTE,2,Disappointing visit.,864,33551
6757,2025-07-22 04:16:02.000,LOCAL,4,Happy with my visit.,864,33553
6758,2026-01-17 09:35:40.000,REMOTE,3,Expected a bit more to be honest.,864,33554
6759,2026-02-18 14:37:31.000,LOCAL,4,"Very good, would come again.",864,33557
6760,2025-06-16 13:28:53.000,LOCAL,4,"Very good, would come again.",864,33571
6761,2026-04-13 21:15:20.000,REMOTE,5,Will definitely be back!,866,33574
6762,2025-07-27 12:00:28.000,LOCAL,3,OK but not outstanding.,867,33582
6763,2025-10-12 23:55:38.000,REMOTE,5,Always a pleasure coming here.,868,33588
6764,2026-05-08 15:51:05.000,REMOTE,4,Great service and friendly staff.,868,33589
6765,2025-06-27 22:16:52.000,REMOTE,4,Solid experience overall.,865,33590
6766,2025-12-24 12:42:07.000,REMOTE,5,Excellent service! Highly recommended.,866,33592
6767,2025-08-26 15:36:16.000,REMOTE,3,"Decent, but could improve.",866,33596
6768,2026-03-09 01:27:04.000,LOCAL,4,Solid experience overall.,868,33598
6769,2026-04-28 07:27:03.000,REMOTE,3,"Decent, but could improve.",867,33599
6770,2025-11-02 22:32:43.000,REMOTE,3,OK but not outstanding.,867,33600
6771,2026-01-07 13:13:11.000,REMOTE,1,Not what I expected at all.,866,33601
6772,2025-07-09 15:53:22.000,REMOTE,5,Excellent service! Highly recommended.,868,33604
6773,2025-07-28 05:36:33.000,REMOTE,1,Not what I expected at all.,866,33605
6774,2025-10-30 15:11:34.000,REMOTE,4,Great service and friendly staff.,866,33615
6775,2025-09-06 16:48:49.000,LOCAL,3,"Decent, but could improve.",868,33619
6776,2026-04-27 17:33:42.000,REMOTE,4,Happy with my visit.,868,33631
6777,2026-02-22 09:41:08.000,REMOTE,4,"Very good, would come again.",867,33632
6778,2025-08-20 16:25:53.000,REMOTE,2,Disappointing visit.,867,33633
6779,2025-05-27 19:08:51.000,REMOTE,5,Always a pleasure coming here.,865,33645
6780,2025-10-24 06:25:22.000,LOCAL,4,Solid experience overall.,867,33647
6781,2026-03-19 05:35:23.000,LOCAL,2,Staff could be more attentive.,867,33649
6782,2025-09-05 11:04:19.000,LOCAL,5,Will definitely be back!,866,33654
6783,2025-10-10 03:00:47.000,LOCAL,5,Always a pleasure coming here.,867,33658
6784,2025-05-10 12:01:25.000,LOCAL,5,Excellent service! Highly recommended.,866,33663
6785,2025-11-20 01:33:22.000,REMOTE,5,Always a pleasure coming here.,865,33665
6786,2025-06-12 13:23:05.000,LOCAL,2,Disappointing visit.,869,33670
6787,2026-04-18 08:30:04.000,REMOTE,5,Excellent service! Highly recommended.,869,33677
6788,2026-01-22 10:03:58.000,LOCAL,4,Happy with my visit.,869,33692
6789,2025-11-14 00:52:24.000,REMOTE,3,Expected a bit more to be honest.,873,33695
6790,2026-02-04 22:44:41.000,LOCAL,1,Completely disappointed.,870,33700
6791,2026-03-19 05:13:01.000,REMOTE,3,Expected a bit more to be honest.,873,33701
6792,2025-12-14 01:59:30.000,REMOTE,3,"Decent, but could improve.",871,33706
6793,2026-03-11 19:11:57.000,REMOTE,5,Will definitely be back!,870,33707
6794,2025-12-18 21:13:57.000,REMOTE,3,Expected a bit more to be honest.,875,33714
6795,2025-06-05 21:18:24.000,LOCAL,3,"Decent, but could improve.",876,33718
6796,2025-06-19 21:50:48.000,LOCAL,2,Service was quite slow today.,871,33729
6797,2026-03-09 02:23:32.000,LOCAL,5,"Best in the area, no doubt.",876,33732
6798,2025-10-14 07:46:00.000,LOCAL,3,"Average experience, nothing special.",874,33743
6799,2025-06-09 04:46:28.000,LOCAL,5,"Best in the area, no doubt.",872,33744
6800,2025-10-11 00:25:18.000,LOCAL,4,Happy with my visit.,870,33746
6801,2025-11-03 10:10:19.000,LOCAL,4,Great service and friendly staff.,873,33750
6802,2026-02-17 11:06:26.000,LOCAL,1,Will not return.,870,33752
6803,2025-06-06 03:09:36.000,REMOTE,4,Solid experience overall.,873,33758
6804,2025-09-26 23:45:52.000,LOCAL,5,Will definitely be back!,874,33759
6805,2025-12-18 21:18:33.000,LOCAL,5,Will definitely be back!,873,33761
6806,2025-06-30 17:45:57.000,REMOTE,5,"Best in the area, no doubt.",871,33767
6807,2026-01-04 12:22:02.000,LOCAL,4,"Very good, would come again.",871,33768
6808,2026-03-24 09:25:32.000,REMOTE,2,Product did not meet my expectations.,873,33779
6809,2026-02-13 23:47:36.000,LOCAL,5,Excellent service! Highly recommended.,874,33782
6810,2025-10-20 19:28:15.000,LOCAL,5,Will definitely be back!,876,33785
6811,2026-01-12 08:42:58.000,REMOTE,5,Always a pleasure coming here.,874,33793
6812,2025-05-11 01:28:19.000,REMOTE,3,OK but not outstanding.,871,33805
6813,2025-07-15 17:13:36.000,REMOTE,4,Happy with my visit.,876,33811
6814,2026-02-24 13:48:55.000,LOCAL,4,Solid experience overall.,871,33817
6815,2025-06-03 08:46:25.000,LOCAL,3,"Decent, but could improve.",872,33819
6816,2025-11-07 23:25:47.000,LOCAL,5,Will definitely be back!,872,33821
6817,2025-08-07 14:06:59.000,REMOTE,1,Completely disappointed.,872,33830
6818,2025-12-17 01:11:26.000,LOCAL,5,Excellent service! Highly recommended.,876,33838
6819,2026-04-27 12:32:26.000,REMOTE,2,Staff could be more attentive.,874,33861
6820,2025-09-25 10:05:15.000,LOCAL,3,"Average experience, nothing special.",874,33862
6821,2026-01-06 07:45:13.000,REMOTE,5,Will definitely be back!,872,33867
6822,2026-04-03 00:42:46.000,REMOTE,5,Excellent service! Highly recommended.,876,33870
6823,2025-08-04 21:29:44.000,LOCAL,5,Excellent service! Highly recommended.,873,33873
6824,2025-07-07 00:54:27.000,REMOTE,4,"Very good, would come again.",874,33876
6825,2025-10-11 13:52:32.000,REMOTE,4,Solid experience overall.,874,33877
6826,2026-01-16 18:38:21.000,REMOTE,2,Service was quite slow today.,874,33878
6827,2025-09-08 13:34:55.000,LOCAL,2,Product did not meet my expectations.,873,33883
6828,2025-10-18 16:08:47.000,REMOTE,5,Excellent service! Highly recommended.,875,33885
6829,2026-02-06 23:59:28.000,REMOTE,5,"Best in the area, no doubt.",870,33888
6830,2025-08-31 00:11:18.000,LOCAL,5,Will definitely be back!,873,33892
6831,2025-10-03 07:16:22.000,REMOTE,5,Always a pleasure coming here.,871,33893
6832,2026-04-29 00:00:40.000,REMOTE,4,Solid experience overall.,870,33897
6833,2026-03-22 00:36:48.000,LOCAL,5,Always a pleasure coming here.,872,33900
6834,2025-08-09 17:26:49.000,REMOTE,2,Disappointing visit.,873,33908
6835,2025-07-07 03:38:09.000,LOCAL,5,Always a pleasure coming here.,872,33914
6836,2025-10-19 15:46:15.000,LOCAL,2,Product did not meet my expectations.,876,33923
6837,2026-02-20 15:25:07.000,REMOTE,5,Excellent service! Highly recommended.,873,33931
6838,2025-09-28 08:19:27.000,LOCAL,3,"Average experience, nothing special.",871,33932
6839,2026-02-03 20:40:49.000,REMOTE,3,Expected a bit more to be honest.,877,33942
6840,2026-02-07 20:11:59.000,LOCAL,5,"Best in the area, no doubt.",877,33944
6841,2026-01-17 11:32:14.000,LOCAL,5,Excellent service! Highly recommended.,877,33949
6842,2026-02-08 10:17:08.000,REMOTE,4,Great service and friendly staff.,877,33950
6843,2026-04-11 09:13:51.000,REMOTE,3,"Average experience, nothing special.",877,33956
6844,2025-09-27 08:33:27.000,LOCAL,4,"Very good, would come again.",877,33963
6845,2025-08-06 17:50:03.000,LOCAL,5,Excellent service! Highly recommended.,877,33965
6846,2025-09-24 23:18:54.000,LOCAL,4,Great service and friendly staff.,877,33967
6847,2025-07-11 01:15:06.000,LOCAL,5,"Best in the area, no doubt.",877,33969
6848,2025-07-13 19:50:20.000,REMOTE,3,Expected a bit more to be honest.,879,34004
6849,2025-10-27 11:03:45.000,LOCAL,5,"Best in the area, no doubt.",879,34007
6850,2026-03-26 06:17:22.000,REMOTE,3,Expected a bit more to be honest.,879,34008
6851,2025-06-24 08:42:33.000,LOCAL,5,"Best in the area, no doubt.",879,34017
6852,2025-07-24 09:05:04.000,REMOTE,5,"Best in the area, no doubt.",878,34020
6853,2025-09-16 15:03:55.000,LOCAL,1,Will not return.,879,34024
6854,2025-08-20 16:03:19.000,REMOTE,1,Not what I expected at all.,879,34025
6855,2025-05-31 16:22:54.000,REMOTE,2,Service was quite slow today.,878,34027
6856,2025-07-09 05:46:15.000,REMOTE,1,Will not return.,879,34029
6857,2025-12-04 06:57:01.000,REMOTE,4,Solid experience overall.,879,34035
6858,2025-05-24 09:13:40.000,REMOTE,3,OK but not outstanding.,878,34039
6859,2026-03-19 10:41:02.000,REMOTE,1,Not what I expected at all.,879,34043
6860,2025-07-07 03:23:30.000,LOCAL,5,Always a pleasure coming here.,879,34058
